2025-08-17 05:45:43 | ERROR | src.llm | LLM API error: Error code: 400 - {'error': {'message': 'Your input exceeds the context window of this model. Please adjust your input and try again.', 'type': 'invalid_request_error', 'param': 'input', 'code': 'context_length_exceeded'}}
        message = f"Hello, {self.username}! What are we doing today?"
        print(colorama.Fore.LIGHTGREEN_EX + message + colorama.Style.RESET_ALL)
        self.logger.info(message)

    def print_username(self) -> None:
        prompt = f"{self.username} "
        print(colorama.Fore.LIGHTCYAN_EX + colorama.Style.BRIGHT + prompt + colorama.Style.RESET_ALL + ": ", end="")
        self.logger.info(f"Prompted user input for: {self.username}")

    def print_agent_message(self, message: str) -> None:
        import random
        dragon_flair = [
            " (Eve puffs a little smoke)",
            " (Her wingtips shimmer)",
            " (Dragon wisdom delivered)",
            " (Eve's tail swishes thoughtfully)",
            " (Flickers of code-light)"
        ]
        flair = random.choice(dragon_flair) if random.random() < 0.2 else ""
        print(colorama.Fore.LIGHTYELLOW_EX + colorama.Style.BRIGHT + f"Eve: " + colorama.Style.RESET_ALL + f"{message}{flair}")
        self.logger.info(f"Eve: {message}")

    def print_error_message(self, message: str) -> None:
        print(colorama.Fore.LIGHTRED_EX + colorama.Style.BRIGHT + f"Eve: " + colorama.Style.RESET_ALL + f"{message}")
        self.logger.error(f"Eve: {message}")

    def print_system_message(self, message: str) -> None:
        color = colorama.Fore.LIGHTMAGENTA_EX + colorama.Style.BRIGHT
        reset = colorama.Style.RESET_ALL
        print(color + "System: " + reset + f"{message}")
        self.logger.warning(f"System: {message}")\n--- src/shell.py ---
import os
import subprocess
from typing import Optional
from src.logging_config import setup_logger

class ShellInterface:
    def __init__(self, timeout_seconds: Optional[int] = None, max_capture: Optional[int] = None):
        self.logger = setup_logger(__name__)
        try:
            self.timeout_seconds = int(timeout_seconds if timeout_seconds is not None else os.getenv("EVE_SHELL_TIMEOUT", "30"))
        except Exception:
            self.timeout_seconds = 30
        try:
            self.max_capture = int(max_capture if max_capture is not None else os.getenv("EVE_SHELL_MAX_CAPTURE", "50000"))
        except Exception:
            self.max_capture = 50000

    def _truncate(self, s: str) -> str:
        if s is None:
            return ''
        if len(s) <= self.max_capture:
            return s
        extra = len(s) - self.max_capture
        return s[: self.max_capture] + f"\n[...truncated {extra} chars]"

    def execute_command(self, command: str):
        try:
            # Honor IDE-selected workspace if provided
            cwd = os.getenv("EVE_WORKSPACE_ROOT")
            if cwd and not os.path.isdir(cwd):
                cwd = None
            result = subprocess.run(
                command,
                shell=True,
                text=True,
                capture_output=True,
                timeout=self.timeout_seconds,
                cwd=cwd,
            )
            stdout, stderr = result.stdout, result.stderr
            stdout = self._truncate(stdout)
            stderr = self._truncate(stderr)
            self.logger.info(f"Executed command: {command}\nCWD: {cwd or '[process default]'}\nSTDOUT: {stdout}\nSTDERR: {stderr}")
            return stdout, stderr
        except subprocess.TimeoutExpired:
            msg = f"SYSTEM_BLOCK: Command timed out after {self.timeout_seconds}s"
            self.logger.warning(f"{msg}: {command}")
            return "", msg
        except Exception as e:
            self.logger.error(f"Shell error for command '{command}': {e}")
            return '', f"SYSTEM_BLOCK: Shell error: {e}"\n--- src/smart_terminal_agent.py ---
'''
Smart Terminal Agent: Natural Language -> Shell Command
Provides:
- parse_nl: map common NL intents to a safe, single shell command
- execute_command: run a command via ShellInterface
- execute_nl: parse then execute
Optional LLM fallback (disabled by default).
'''

from __future__ import annotations
import re
import shlex
from typing import Optional, Tuple

from src.shell import ShellInterface
from src.llm import llmInterface
from src.prompt import smart_terminal_prompt
from src.schema import SmartTerminalResponse


class SmartTerminalAgent:
    def __init__(
        self,
        use_llm: bool = False,
        model: str = "gpt-4.1-mini",
        api_key: Optional[str] | None = None,
        shell: Optional[ShellInterface] | None = None,
        timeout_seconds: Optional[int] = None,
        max_capture: Optional[int] = None,
    ) -> None:
        self.use_llm = use_llm
        self.model = model
        self.api_key = api_key
        self.llm: Optional[llmInterface] = None
        self.shell = shell or ShellInterface(timeout_seconds=timeout_seconds, max_capture=max_capture)

    def _ensure_llm(self) -> None:
        if self.llm is None:
            self.llm = llmInterface(api_key=self.api_key, model=self.model)

    # --------------- NL Parsing ---------------
    def parse_nl(self, text: str) -> str:
        """Translate a natural language request into a single safe shell command.
        Favors read-only and safe flags. Returns the original text if it already
        looks like a shell command or if no mapping is found.
        """
        t = (text or "").strip()
        lower = t.lower()

        # If it already looks like a command, pass through
        if lower.startswith((
            "ls", "pwd", "cd ", "cat ", "sed ", "grep ", "find ", "echo ",
            "mkdir ", "rmdir ", "rm ", "git ", "pip ", "python ", "pytest ",
            "./", "bash ", "sh ",
        )):
            return t

        def extract_after(phrase: str, default: str = "") -> str:
            idx = lower.find(phrase)
            if idx >= 0:
                return t[idx + len(phrase):].strip()
            return default

        # List files / directories
        if "list" in lower and ("file" in lower or "directory" in lower or "dir" in lower or "folders" in lower):
            path = "."
            m = re.search(r"in\s+(the\s+)?(?P<p>[\w\./\-*_]+)", lower)
            if m:
                path = m.group("p")
            if any(w in lower for w in ["all", "detailed", "details"]):
                return f"ls -la {shlex.quote(path)}"
            return f"ls -l {shlex.quote(path)}"

        if "show" in lower and ("files" in lower or "contents of directory" in lower):
            path = "."
            m = re.search(r"(in|of)\s+(the\s+)?(?P<p>[\w\./\-*_]+)", lower)
            if m:
                path = m.group("p")
            return f"ls -la {shlex.quote(path)}"

        # Current directory
        if "current directory" in lower or "where am i" in lower or "what directory" in lower or lower.strip() in ("pwd", "print working directory"):
            return "pwd"

        # Show/read file (cap first 200 lines for safety); preserve original case of filename
        for verb in ("show", "open", "view", "read", "print"):
            if lower.startswith(verb + " ") or f" {verb} " in lower:
                # Try patterns on original text to preserve case; ignore case for matching
                m = re.search(rf"{verb}\s+(the\s+)?file\s+(?P<f>.+)$", t, flags=re.IGNORECASE)
                if not m:
                    m = re.search(rf"{verb}\s+(?P<f>[\w\./\-]+)$", t, flags=re.IGNORECASE)
                if m:
                    f_raw = m.group("f").strip().strip('\"').strip("'")
                    return f"sed -n '1,200p' {shlex.quote(f_raw)}"

        # Search for a pattern in files
        if "search" in lower or "find in files" in lower or "look for" in lower:
            # Try to get a quoted pattern first
            pat: Optional[str] = None
            m = re.search(r"([\'\"])(?P<q>.+?)\1", t)
            if m:
                pat = m.group("q")
            else:
                m = re.search(r"(for|search)\s+(?P<pat>[\w\-\._]+)", lower)
                if m:
                    pat = m.group("pat")
            target = "."
            m2 = re.search(r"in\s+(?P<dir>[\w\./\-_]+)", lower)
            if m2:
                target = m2.group("dir")
            if not pat:
                pat = extract_after("search for", "").strip() or extract_after("look for", "").strip()
            if not pat:
                pat = lower
            return f"grep -R --line-number --color=never {shlex.quote(pat)} {shlex.quote(target)}"

        # Find a file by name
        if lower.startswith("find ") or ("find" in lower and "file" in lower):
            name: Optional[str] = None
            m = re.search(r"named\s+([\'\"])?(?P<n>.+?)\1($|\s)", lower)
            if m:
                name = m.group("n")
            if not name:
                m = re.search(r"find\s+(?P<n>[\w\.\-*_]+)", lower)
                if m:
                    name = m.group("n")
            if not name:
                after = extract_after("find", "")
                name = after.split()[0] if after else "*"
            return f"find . -name {shlex.quote(name)}"

        # Make directory
        if ("make" in lower or "create" in lower) and ("directory" in lower or "folder" in lower):
            m = re.search(r"(directory|folder)\s+(named\s+)?(?P<n>[\w\.\-_\/]+)", lower)
            if m:
                return f"mkdir -p {shlex.quote(m.group('n'))}"

        # Remove file/dir (use interactive/safe flags)
        if "remove" in lower or "delete" in lower or "rm " in lower:
            m = re.search(r"(file|folder|directory)\s+(?P<n>[\w\.\-_\/]+)", lower)
            if m:
                name = m.group("n")
                if "dir" in lower or "folder" in lower or "directory" in lower:
                    return f"rm -rI {shlex.quote(name)}"
                return f"rm -i {shlex.quote(name)}"

        # Show environment
        if "env" in lower and ("show" in lower or "print" in lower or "list" in lower):
            return "env | sort"

        # Disk usage / size
        if "disk" in lower or "space" in lower or "size of" in lower:
            m = re.search(r"size of\s+(?P<p>[\w\./\-_]+)", lower)
            path = m.group("p") if m else "."
            return f"du -sh {shlex.quote(path)}"

        # Git status
        if "git" in lower and "status" in lower:
            return "git status -sb"

        # Run tests
        if "run tests" in lower or "pytest" in lower:
            return "pytest -q"

        # Install dependencies
        if "install requirements" in lower or "install dependencies" in lower:
            return "pip install -r requirements.txt"

        # Fallback: optional LLM
        if self.use_llm:
            try:
                self._ensure_llm()
                # Provide the user input to the model; schema guides structured output
                input_text = str({"user_input": t, "instructions": smart_terminal_prompt.get("System", "")})
                res = self.llm.generate_response(input_text, text_format=SmartTerminalResponse)
                try:
                    if isinstance(res, SmartTerminalResponse):
                        return res.command
                    # If SDK returns a dict-like
                    return getattr(res, "command", None) or res.get("command", t)  # type: ignore
                except Exception:
                    return t
            except Exception:
                return t

        # As a last resort, return raw
        return t

    # --------------- Execution ---------------
    def execute_command(self, command: str) -> Tuple[str, str]:
        return self.shell.execute_command(command)

    def execute_nl(self, user_input: str) -> Tuple[str, Tuple[str, str]]:
        cmd = self.parse_nl(user_input)
        out = self.execute_command(cmd)
        return cmd, out\n--- src/eve_session.py ---
from __future__ import annotations

import os
import shlex
from dataclasses import dataclass
from pathlib import Path
from typing import Iterable, Tuple, Optional


SESSION_DIRNAME = ".eve"
SESSION_FILENAME = "session.sh"


def _is_valid_var(name: str) -> bool:
    if not name:
        return False
    if not (name[0].isalpha() or name[0] == "_"):
        return False
    for ch in name[1:]:
        if not (ch.isalnum() or ch == "_"):
            return False
    return True


def _repo_root_from(start: Optional[Path] = None) -> Path:
    """Find a reasonable repo root.
    - Prefer an explicitly provided start (stabilizes callers that want a fixed root)
    - Else prefer EVE_WORKSPACE_ROOT if it exists and is a dir
    - Else walk up from current file to locate a directory containing main.py
    - Else fallback to project root (src/..)
    """
    # If caller provided an explicit starting point, honor it first
    if start is not None:
        try:
            p0 = Path(start).expanduser().resolve()
        except Exception:
            p0 = Path(str(start))
        if p0.is_file():
            p0 = p0.parent
        # If this path (or one of its parents) contains main.py, use that
        cur = p0
        for _ in range(10):
            if (cur / "main.py").exists():
                return cur
            if cur.parent == cur:
                break
            cur = cur.parent
        # Otherwise, if it's a valid directory, return it directly
        if p0.exists() and p0.is_dir():
            return p0

    # Fall back to environment override only when no explicit start was provided
    env_root = os.environ.get("EVE_WORKSPACE_ROOT")
    if env_root:
        p = Path(env_root).expanduser().resolve()
        if p.exists() and p.is_dir():
            return p

    # Walk up from this file to find a directory that contains main.py
    cur = Path(__file__).resolve().absolute()
    if cur.is_file():
        cur = cur.parent
    for _ in range(10):
        if (cur / "main.py").exists():
            return cur
        if cur.parent == cur:
            break
        cur = cur.parent
    # Fallback: repo root assumed to be parent of src
    return Path(__file__).resolve().parents[1]

@dataclass
class EveSession:
    """Manage a simple, persistent shell session via a POSIX-compatible script.

    The session file lives at: <repo_root>/.eve/session.sh
    It may contain lines like:
      export VAR='value'
      unset NAME
      cd '/abs/path'

    Each command run in a fresh shell can source this file to simulate a persistent session.
    """

    repo_root: Path
    restrict_cwd_to_repo: bool = True  # reject cd outside repo by default

    def __init__(self, repo_root: Optional[Path] = None, restrict_cwd_to_repo: bool = True) -> None:
        self.repo_root = _repo_root_from(repo_root)
        self.restrict_cwd_to_repo = restrict_cwd_to_repo
        self.session_dir = self.repo_root / SESSION_DIRNAME
        self.session_file = self.session_dir / SESSION_FILENAME

    # ---------------- Filesystem helpers ----------------
    def ensure(self, reset: bool = False) -> None:
        """Ensure session directory/file exist. If reset, recreate with default cwd at repo root."""
        self.session_dir.mkdir(parents=True, exist_ok=True)
        if reset or not self.session_file.exists():
            content = self._default_content()
            self.session_file.write_text(content, encoding="utf-8")

    def reset(self) -> None:
        self.ensure(reset=True)

    def exists(self) -> bool:
        return self.session_file.exists()

    def _default_content(self) -> str:
        cd_line = f"cd {shlex.quote(str(self.repo_root))}\n"
        header = (
            "#!/usr/bin/env sh\n"
            "# Auto-generated by EveSession. Prefer using Eve to persist cd/export changes.\n"
            "# shellcheck shell=sh\n"
        )
        return header + cd_line

    def _read_lines(self) -> list[str]:
        if not self.session_file.exists():
            return []
        try:
            return self.session_file.read_text(encoding="utf-8").splitlines()
        except Exception:
            return []

    def _write_lines(self, lines: Iterable[str]) -> None:
        text = "\n".join(lines).rstrip("\n") + "\n"
        self.session_dir.mkdir(parents=True, exist_ok=True)
        self.session_file.write_text(text, encoding="utf-8")

    # ---------------- CD management ----------------
    def current_cwd(self) -> Path:
        """Return the effective cwd from the session file; fallback to repo root."""
        lines = self._read_lines()
        last_cd: Optional[Path] = None
        for ln in lines:
            s = ln.strip()
            if s.startswith("cd "):
                # naive parse: cd <path>
                arg = s[3:].strip()
                # remove surrounding quotes if present; Path resolves anyway
                if (arg.startswith("'") and arg.endswith("'")) or (arg.startswith('"') and arg.endswith('"')):
                    arg = arg[1:-1]
                try:
                    p = Path(arg).expanduser().resolve()
                    last_cd = p
                except Exception:
                    pass
        return last_cd or self.repo_root

    def update_cd(self, target: str | Path) -> Tuple[bool, str]:
        """Persist a cd target.
        Returns (ok, message). If restrict_cwd_to_repo and target is outside, reject.
        """
        base = self.current_cwd()
        p = Path(str(target)).expanduser()
        try:
            new = (base / p).resolve() if not p.is_absolute() else p.resolve()
        except Exception:
            return False, f"cd: invalid path: {target}"
        if not new.exists() or not new.is_dir():
            return False, f"cd: no such directory: {target}"
        if self.restrict_cwd_to_repo:
            try:
                new.relative_to(self.repo_root)
            except Exception:
                return False, f"cd: outside workspace not allowed: {new}"
        # rewrite session: drop prior cd lines; append new one at end to ensure precedence
        lines = [ln for ln in self._read_lines() if not ln.strip().startswith("cd ")]
        lines.append(f"cd {shlex.quote(str(new))}")
        self._write_lines(lines)
        return True, f"[cwd set to] {new}"

    # ---------------- Env management ----------------
    def export(self, name: str, value: str) -> Tuple[bool, str]:
        if not _is_valid_var(name):
            return False, f"export: invalid name: {name}"
        # remove any prior lines for this name
        prefix_export = f"export {name}="
        prefix_unset = f"unset {name}"
        new_lines = []
        for ln in self._read_lines():
            s = ln.strip()
            if s.startswith(prefix_export) or s == prefix_unset:
                continue
            new_lines.append(ln)
        quoted = shlex.quote(value)
        new_lines.append(f"export {name}={quoted}")
        self._write_lines(new_lines)
        return True, f"[export set] {name}"

    def unset(self, name: str) -> Tuple[bool, str]:
        if not _is_valid_var(name):
            return False, f"unset: invalid name: {name}"
        prefix_export = f"export {name}="
        prefix_unset = f"unset {name}"
        new_lines = []
        for ln in self._read_lines():
            s = ln.strip()
            if s.startswith(prefix_export) or s == prefix_unset:
                continue
            new_lines.append(ln)
        new_lines.append(prefix_unset)
        self._write_lines(new_lines)
        return True, f"[export unset] {name}"

    # ---------------- Venv helpers ----------------
    def current_venv(self) -> Optional[Path]:
        """Return current VIRTUAL_ENV path from session if set."""
        for ln in self._read_lines()[::-1]:
            s = ln.strip()
            if s.startswith("export VIRTUAL_ENV="):
                val = s[len("export VIRTUAL_ENV="):].strip()
                # strip surrounding quotes
                if (val.startswith("'") and val.endswith("'")) or (val.startswith('"') and val.endswith('"')):
                    val = val[1:-1]
                try:
                    p = Path(val).expanduser().resolve()
                    return p
                except Exception:
                    return None
        return None

    def activate_venv(self, venv_path: str | Path) -> Tuple[bool, str]:
        """Persist virtualenv activation by exporting VIRTUAL_ENV and prepending its bin/Scripts to PATH."""
        base = self.current_cwd()
        in_path = Path(str(venv_path)).expanduser()
        try:
            venv_abs = (base / in_path).resolve() if not in_path.is_absolute() else in_path.resolve()
        except Exception:
            return False, f"venv: invalid path: {venv_path}"
        # Validate expected executables
        bin_dir = venv_abs / "bin"
        scripts_dir = venv_abs / "Scripts"
        has_bin = (bin_dir / "python").exists() or (bin_dir / "python3").exists()
        has_scripts = (scripts_dir / "python.exe").exists() or (scripts_dir / "python").exists()
        if not (has_bin or has_scripts):
            return False, f"venv: not a virtualenv: {venv_abs}"
        # Rewrite lines: remove prior VIRTUAL_ENV lines and PATH lines that reference $VIRTUAL_ENV
        new_lines: list[str] = []
        for ln in self._read_lines():
            s = ln.strip()
            if s.startswith("export VIRTUAL_ENV=") or s == "unset VIRTUAL_ENV":
                continue
            if s.startswith("export PATH=") and "$VIRTUAL_ENV" in s:
                continue
            new_lines.append(ln)
        # Append new exports
        new_lines.append(f"export VIRTUAL_ENV={shlex.quote(str(venv_abs))}")
        new_lines.append("export PATH=\"$VIRTUAL_ENV/bin:$PATH\"")
        self._write_lines(new_lines)
        return True, f"[venv activated] {venv_abs}"

    def deactivate_venv(self) -> Tuple[bool, str]:
        """Remove VIRTUAL_ENV and PATH modifications referencing it."""
        new_lines: list[str] = []
        for ln in self._read_lines():
            s = ln.strip()
            if s.startswith("export VIRTUAL_ENV=") or s == "unset VIRTUAL_ENV":
                continue
            if s.startswith("export PATH=") and "$VIRTUAL_ENV" in s:
                continue
            new_lines.append(ln)
        self._write_lines(new_lines)
        return True, "[venv deactivated]"

    # ---------------- Composition helpers ----------------
    def source_command(self) -> str:
        """Return a POSIX-sh snippet that safely sources the session file if present."""
        # Use absolute path to avoid reliance on process cwd
        path = shlex.quote(str(self.session_file))
        return f"[ -f {path} ] && . {path} || true"

    def compose_prefixed(self, command: str) -> str:
        """Return a shell command that sources the session then runs the given command.
        Note: caller is responsible for choosing the shell. This snippet is POSIX-sh compatible.
        """
        # Avoid double-quoting by shlex-quoting the payload when embedding into sh -c
        src = self.source_command()
        return f"{src}; {command}"


__all__ = [
    "EveSession",
    "_repo_root_from",
]\n--- ide_main.py ---
import sys
from pathlib import Path

# Ensure project root and src are on sys.path regardless of CWD
PROJECT_ROOT = Path(__file__).resolve().parent
SRC_DIR = PROJECT_ROOT / "src"
if str(PROJECT_ROOT) not in sys.path:
    sys.path.insert(0, str(PROJECT_ROOT))
if str(SRC_DIR) not in sys.path:
    sys.path.insert(0, str(SRC_DIR))

from PySide6.QtWidgets import QApplication
from src.eve_ide_app.main_window import MainWindow

try:
    from dotenv import load_dotenv  # type: ignore
    load_dotenv()
except Exception:
    pass

if __name__ == "__main__":
    app = QApplication.instance() or QApplication([])
    win = MainWindow()
    win.show()
    app.exec()\n--- smart_terminal_server.py ---
from __future__ import annotations
from flask import Flask, request, jsonify
from src.smart_terminal_agent import SmartTerminalAgent

app = Flask(__name__)
agent = SmartTerminalAgent(use_llm=False)


@app.route("/terminal/parse", methods=["POST"])
def parse():
    try:
        data = request.get_json(silent=True) or {}
        user_input = data.get("input", "")
        cmd = agent.parse_nl(user_input)
        return jsonify({
            "status": 200,
            "command": cmd,
        })
    except Exception as e:
        return jsonify({
            "status": 500,
            "error": str(e),
        }), 500

@app.route("/terminal/run", methods=["POST"])
def run():
    try:
        data = request.get_json(silent=True) or {}
        # Accept either explicit command or natural language under "input"
        cmd = data.get("command") or agent.parse_nl(data.get("input", ""))
        stdout, stderr = agent.execute_command(cmd)
        return jsonify({
            "status": 200,
            "command": cmd,
            "stdout": stdout,
            "stderr": stderr,
        })
    except Exception as e:
        return jsonify({
            "status": 500,
            "error": str(e),
        }), 500


if __name__ == "__main__":
    # Optional: run a local dev server
    app.run(host="127.0.0.1", port=5001, debug=False)
\n--- src/eve_ide_app listing ---
total 512
-rw-r--r--   1 liyuzerihun  staff    265 Aug 11 22:24 __init__.py
drwxr-xr-x  17 liyuzerihun  staff    544 Aug 17 12:43 __pycache__
drwxr-xr-x  21 liyuzerihun  staff    672 Aug 17 00:04 .
drwxr-xr-x  27 liyuzerihun  staff    864 Aug 17 12:51 ..
-rw-r--r--@  1 liyuzerihun  staff   6148 Aug 12 02:11 .DS_Store
-rw-r--r--   1 liyuzerihun  staff   7178 Aug 16 22:09 ac_client.py
drwxr-xr-x   4 liyuzerihun  staff    128 Aug 12 02:11 assets
-rw-r--r--   1 liyuzerihun  staff  50273 Aug 17 11:30 editor.py
-rw-r--r--   1 liyuzerihun  staff  11084 Aug 16 19:49 eve_interface.py
-rw-r--r--   1 liyuzerihun  staff   7641 Aug 14 12:29 file_explorer.py
-rw-r--r--   1 liyuzerihun  staff  49576 Aug 17 11:11 highlighters.py
-rw-r--r--   1 liyuzerihun  staff   2922 Aug 13 12:08 highlighting_registry.py
-rw-r--r--   1 liyuzerihun  staff   5886 Aug 12 01:50 icon_provider.py
-rw-r--r--   1 liyuzerihun  staff  31830 Aug 17 12:41 main_window.py
-rw-r--r--   1 liyuzerihun  staff   1953 Aug 11 20:37 project_wizard.py
-rw-r--r--   1 liyuzerihun  staff   6295 Aug 16 19:17 search_panel.py
-rw-r--r--   1 liyuzerihun  staff   2621 Aug 13 20:32 settings.py
-rw-r--r--   1 liyuzerihun  staff  29797 Aug 17 13:19 terminal_widget.py
drwxr-xr-x  11 liyuzerihun  staff    352 Aug 17 11:09 tests
-rw-r--r--   1 liyuzerihun  staff   7502 Aug 14 13:04 themes_modern.py
-rw-r--r--   1 liyuzerihun  staff  10024 Aug 13 01:07 themes.py
\n--- src grep for cwd/venv/subprocess/pty ---
src/memory.py:49:        This drops the collection and recreates it, ensuring a fresh, empty state.
src/terminal.py:5:class TerminalInterface:
src/shell.py:2:import subprocess
src/shell.py:29:            cwd = os.getenv("EVE_WORKSPACE_ROOT")
src/shell.py:30:            if cwd and not os.path.isdir(cwd):
src/shell.py:31:                cwd = None
src/shell.py:32:            result = subprocess.run(
src/shell.py:38:                cwd=cwd,
src/shell.py:43:            self.logger.info(f"Executed command: {command}\nCWD: {cwd or '[process default]'}\nSTDOUT: {stdout}\nSTDERR: {stderr}")
src/shell.py:45:        except subprocess.TimeoutExpired:
src/eve_session.py:86:    restrict_cwd_to_repo: bool = True  # reject cd outside repo by default
src/eve_session.py:88:    def __init__(self, repo_root: Optional[Path] = None, restrict_cwd_to_repo: bool = True) -> None:
src/eve_session.py:90:        self.restrict_cwd_to_repo = restrict_cwd_to_repo
src/eve_session.py:96:        """Ensure session directory/file exist. If reset, recreate with default cwd at repo root."""
src/eve_session.py:131:    def current_cwd(self) -> Path:
src/eve_session.py:132:        """Return the effective cwd from the session file; fallback to repo root."""
src/eve_session.py:152:        Returns (ok, message). If restrict_cwd_to_repo and target is outside, reject.
src/eve_session.py:154:        base = self.current_cwd()
src/eve_session.py:162:        if self.restrict_cwd_to_repo:
src/eve_session.py:171:        return True, f"[cwd set to] {new}"
src/eve_session.py:207:    def current_venv(self) -> Optional[Path]:
src/eve_session.py:223:    def activate_venv(self, venv_path: str | Path) -> Tuple[bool, str]:
src/eve_session.py:224:        """Persist virtualenv activation by exporting VIRTUAL_ENV and prepending its bin/Scripts to PATH."""
src/eve_session.py:225:        base = self.current_cwd()
src/eve_session.py:226:        in_path = Path(str(venv_path)).expanduser()
src/eve_session.py:228:            venv_abs = (base / in_path).resolve() if not in_path.is_absolute() else in_path.resolve()
src/eve_session.py:230:            return False, f"venv: invalid path: {venv_path}"
src/eve_session.py:232:        bin_dir = venv_abs / "bin"
src/eve_session.py:233:        scripts_dir = venv_abs / "Scripts"
src/eve_session.py:237:            return False, f"venv: not a virtualenv: {venv_abs}"
src/eve_session.py:248:        new_lines.append(f"export VIRTUAL_ENV={shlex.quote(str(venv_abs))}")
src/eve_session.py:251:        return True, f"[venv activated] {venv_abs}"
src/eve_session.py:253:    def deactivate_venv(self) -> Tuple[bool, str]:
src/eve_session.py:264:        return True, "[venv deactivated]"
src/eve_session.py:269:        # Use absolute path to avoid reliance on process cwd
src/tests/test_autocomplete_server.py:4:import subprocess
src/tests/test_autocomplete_server.py:58:    proc = subprocess.Popen(
src/tests/test_autocomplete_server.py:60:        cwd=str(repo),
src/tests/test_autocomplete_server.py:62:        stdout=subprocess.PIPE,
src/tests/test_autocomplete_server.py:63:        stderr=subprocess.PIPE,
src/tests/test_autocomplete_server.py:89:        assert len(comp) > 0, "Completion should not be empty"
src/tests/test_eve_session.py:42:    assert "cwd set to" in msg.lower()
src/tests/test_eve_session.py:43:    assert s.current_cwd() == sub.resolve()
src/tests/test_eve_session.py:48:    assert s.current_cwd() == tmp_path.resolve()
src/tests/test_eve_session.py:60:    # cwd stays within repo root
src/tests/test_eve_session.py:61:    assert s.current_cwd() == tmp_path.resolve()
src/tests/test_smart_terminal_agent.py:7:from src.smart_terminal_agent import SmartTerminalAgent
src/tests/test_smart_terminal_agent.py:12:    agent = SmartTerminalAgent(use_llm=False)
src/tests/test_smart_terminal_agent.py:18:    agent = SmartTerminalAgent(use_llm=False)
src/tests/test_smart_terminal_agent.py:24:    agent = SmartTerminalAgent(use_llm=False)
src/tests/test_smart_terminal_agent.py:31:    agent = SmartTerminalAgent(use_llm=False)
src/tests/test_smart_terminal_agent.py:37:    agent = SmartTerminalAgent(use_llm=False)
src/tests/test_action6_and_shell.py:8:class DummyTerminal:
src/tests/test_action6_and_shell.py:23:        self.terminal = DummyTerminal()
src/tests/eve_ide_app/test_run_engine_health.py:8:from src.eve_ide_app.terminal_widget import TerminalWidget
src/tests/eve_ide_app/test_run_engine_health.py:12:    term = TerminalWidget()
src/tests/eve_ide_app/test_workspace_switching.py:35:    # Current window should adopt cwd/workspace_root
src/tests/eve_ide_app/test_workspace_switching.py:36:    assert Path(win.terminal.cwd).resolve() == tmp_path.resolve()
src/tests/eve_ide_app/test_workspace_switching.py:45:def test_new_window_action_spawns_window():
src/tests/eve_ide_app/test_workspace_switching.py:60:def test_shell_uses_workspace_env_for_cwd(monkeypatch, tmp_path):
src/tests/eve_ide_app/test_workspace_switching.py:65:    cmd = f'"{sys.executable}" -c "import os; print(os.getcwd())"'
src/tests/eve_ide_app/test_workspace_switching.py:70:    assert got == tmp_path.resolve(), f"Expected cwd {tmp_path}, got {got}. STDERR: {err}"
src/tests/eve_ide_app/test_search_and_context.py:100:        # Selection preview should be non-empty and likely 'beta'
src/tests/eve_ide_app/test_mainwindow_autocomplete_handshake.py:39:    prev_cwd = Path.cwd()
src/tests/eve_ide_app/test_mainwindow_autocomplete_handshake.py:41:        os.chdir(repo)
src/tests/eve_ide_app/test_mainwindow_autocomplete_handshake.py:57:        os.chdir(prev_cwd)
src/tests/eve_ide_app/test_mainwindow_autocomplete_handshake.py:71:    import subprocess as _sub
src/tests/eve_ide_app/test_mainwindow_autocomplete_handshake.py:73:    real_popen = _sub.Popen
src/tests/eve_ide_app/test_mainwindow_autocomplete_handshake.py:86:    monkeypatch.setattr("subprocess.Popen", fake_popen)
src/tests/eve_ide_app/test_mainwindow_autocomplete_handshake.py:89:    prev_cwd = Path.cwd()
src/tests/eve_ide_app/test_mainwindow_autocomplete_handshake.py:91:        os.chdir(repo)
src/tests/eve_ide_app/test_mainwindow_autocomplete_handshake.py:103:        os.chdir(prev_cwd)
src/tests/test_eve_session_persistence.py:10:def test_cd_persists_across_venv_activation(tmp_path, monkeypatch):
src/tests/test_eve_session_persistence.py:19:    assert s.current_cwd() == root
src/tests/test_eve_session_persistence.py:21:    # Change cwd to a subdir and ensure persisted
src/tests/test_eve_session_persistence.py:26:    assert s.current_cwd() == subdir
src/tests/test_eve_session_persistence.py:28:    # Create a fake venv structure and activate it
src/tests/test_eve_session_persistence.py:29:    venv = root / ".venv"
src/tests/test_eve_session_persistence.py:30:    (venv / "bin").mkdir(parents=True)
src/tests/test_eve_session_persistence.py:32:    (venv / "bin" / "python").write_text("", encoding="utf-8")
src/tests/test_eve_session_persistence.py:34:    ok, msg = s.activate_venv(venv)
src/tests/test_eve_session_persistence.py:37:    # CWD should remain the same after venv activation
src/tests/test_eve_session_persistence.py:38:    assert s.current_cwd() == subdir
src/tests/test_eve_session_persistence.py:46:    # Deactivate and ensure cwd is still stable
src/tests/test_eve_session_persistence.py:47:    ok, msg = s.deactivate_venv()
src/tests/test_eve_session_persistence.py:49:    assert s.current_cwd() == subdir
